ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
38650,1031.3,0.015324,0.57791,2.9102,7.1094,5.7821,3.0121,0.57901,0.014
48541,26.58,0,0,0,0,0,0,0,0
50747,17.781,0,0,0,0,0,0,0,0
40630,622.03,0.0091451,0.82172,3.0189,7.3073,5.6336,2.6804,0.51668,0.012221
43232,24.238,0,0,0,0,0,0,0,0
33474,71,1.291,0.8577,2.3943,6.2318,4.8347,3.0505,1.3263,0.013564
43513,157.63,0.0067084,0.66081,3.0217,6.9024,5.3276,3.1433,0.93255,0.0050136
36250,26.047,0,0,0,0,0,0,0,0
27969,819.13,0.0066382,0.46196,2.8669,7.0951,5.8941,3.0791,0.59057,0.0057087
28341,86.244,1.0427,1.2279,2.5947,5.5645,4.7805,2.6985,1.4321,0.65931
41734,221.13,0.0068008,0.54137,2.6066,7.1758,6.1091,2.9027,0.65205,0.0055941
41664,0,0,0,0,0,0,0,0,0
16245,387.48,0.0068705,0.30298,2.7632,6.9407,5.8336,3.5161,0.63075,0.0057626
39229,34.361,0,0,0,0,0,0,0,0
36896,189.65,0.2564,0.84481,3.5639,6.7693,5.8969,2.1624,0.50466,0.0017022
48471,74.178,0.0086767,0.72077,3.0571,6.8933,6.1923,2.4768,0.63979,0.011299
19948,920.47,0.0097695,0.53843,3.2187,6.7014,5.7119,3.2943,0.51681,0.0087459
15428,1123,1.9935,1.7127,2.6215,3.9447,3.6892,2.7004,1.829,1.5091
31659,290.06,0.77384,0.85475,2.7577,6.0716,5.372,2.8882,0.71526,0.56662
14347,245.15,0.0066522,0.52404,2.8885,7.3309,6.0883,2.7211,0.43489,0.0057177
32879,653.54,0.0066071,0.55043,2.9147,7.1859,6.1553,2.7505,0.4307,0.0059214
14233,441.21,0.0066962,0.40621,2.5879,7.0728,6.0788,3.3023,0.53955,0.005692
10338,129.33,0.0012808,0.81501,2.6392,6.0404,5.2802,3.096,1.2035,0.92439
28676,0,0,0,0,0,0,0,0,0
11268,2509.7,1.2901,1.0893,2.6695,5.1209,4.6054,2.833,1.3679,1.0239
8926,341.26,0.92685,1.1626,2.5571,5.6907,4.6324,2.9631,1.2693,0.79802
30246,89.176,0.00014966,6.80E-05,3.1892,6.7117,6.0182,4.0804,5.17E-05,0.00013201
37881,17.854,0,0,0,0,0,0,0,0
35937,0,0,0,0,0,0,0,0,0
18777,1129.8,0.090364,0.66194,3.299,6.7989,5.5302,3.0494,0.52882,0.041491
9623,26.87,0,0,0,0,0,0,0,0
44173,174.75,0.015605,0.40304,3.1032,7.2881,5.6933,3.1,0.38233,0.014466
18992,3.206,0,0,0,0,0,0,0,0
25253,79.249,0.0062959,0.86234,2.4568,6.3106,6.2545,3.2839,0.82038,0.0052431
51137,38.088,0,0,0,0,0,0,0,0
35804,429.69,0.006327,0.86224,2.8375,6.8974,5.7019,2.9924,0.69686,0.0053536
14470,246.04,0.29913,0.70428,3.0783,6.7326,5.2057,3.0807,0.67294,0.22644
28347,146.66,0.0060569,0.0052673,2.9253,7.4354,5.0596,3.6839,0.88006,0.0044393
43451,5.587,0,0,0,0,0,0,0,0
41717,51.593,3.313,2.6801,2.8865,1.881,2.1994,2.3658,2.949,1.7252
31027,25.011,0,0,0,0,0,0,0,0
43948,38.994,0,0,0,0,0,0,0,0
53794,20.208,0,0,0,0,0,0,0,0
27505,59.344,0.001667,0.81456,1.5239,6.014,7.6075,2.3071,1.7304,0.00081412
30564,0,0,0,0,0,0,0,0,0
40415,150.81,0.00060981,0.52972,2.6178,6.336,6.1875,3.8115,0.51636,0.00053523
15659,138.59,0.0091024,0.39472,2.9655,7.3741,6.4473,2.7942,0.0046775,0.010354
20441,750.7,0.010183,0.49496,2.4629,6.1777,6.1152,3.9436,0.78747,0.0079568
5669,340.6,0.0063751,0.72889,3.0335,6.6013,5.4955,3.209,0.92018,0.0051856
46318,115.46,0.0053648,0.60017,2.8193,7.9001,5.7179,2.9497,0.0022465,0.0052806
9048,977.18,0.0062956,0.83005,2.5218,6.637,5.7619,3.303,0.93474,0.0052013
48356,2.8531,0,0,0,0,0,0,0,0
49260,75.783,0.011213,0.010636,3.0541,7.3416,5.4909,4.0745,0.0060533,0.010984
2414,83.668,0.0061348,0.00528,3.0152,5.9042,6.4165,3.8765,0.77111,0.0050962
29164,120.62,0.0089357,0.7552,2.5001,7.4321,5.4624,3.3575,0.47174,0.012077
9670,47.079,0,0,0,0,0,0,0,0
30359,458.84,0.0068658,0.50929,3.1587,7.0487,5.6276,3.1383,0.50513,0.0054809
38710,15.319,0,0,0,0,0,0,0,0
32142,49.389,0,0,0,0,0,0,0,0
30606,84.258,0.011827,0.010817,1.9129,8.9946,6.5855,2.4648,0.0080481,0.011496
21851,181.53,0.0011628,0.42608,2.1553,6.8369,5.7865,4.1345,0.65728,0.0022904
12984,1066.4,0.0028098,0.7644,3.8804,6.829,5.356,2.8792,0.28315,0.0050675
24749,29.712,0,0,0,0,0,0,0,0
14158,276.38,0.89461,0.89949,2.7548,5.7407,5.0074,2.8647,1.073,0.76525
51489,51.196,0.0092221,0.0037978,1.7924,7.2455,6.3507,4.5821,0.0070483,0.0092182
26773,398.56,0.5428,0.64684,2.6454,6.4968,5.6345,2.9802,0.71875,0.33468
25599,479.36,0.38991,0.82335,2.8861,6.7031,5.2875,2.9917,0.67118,0.24717
42217,52.723,0.0010315,0.00036223,3.8809,7.4209,5.847,2.8482,0.00048908,0.0010486
41351,35.072,0,0,0,0,0,0,0,0
44414,15.728,0,0,0,0,0,0,0,0
30162,3.2517,0,0,0,0,0,0,0,0
34850,7.6903,0,0,0,0,0,0,0,0
11865,49.409,0,0,0,0,0,0,0,0
10473,291.7,0.0079376,1.3901,3.2042,7.0435,5.3613,2.5184,0.46214,0.012467
17193,32.546,0,0,0,0,0,0,0,0
12644,0,0,0,0,0,0,0,0,0
24002,48.77,0,0,0,0,0,0,0,0
17397,856.74,1.8286,1.3653,2.712,4.4634,4.026,2.606,1.5987,1.4
38284,50.397,0.0018878,0.86011,2.7256,6.3232,5.7043,3.3064,1.0769,0.0016021
27337,364.45,0.002786,0.41917,2.7912,7.3056,5.9403,3.1132,0.42545,0.0022428
36173,214.3,0.0003412,0.47744,2.7975,7.369,5.5945,3.1731,0.58799,0.00014609
5785,23.71,0,0,0,0,0,0,0,0
21757,1635.8,0.0065567,0.56697,2.7355,7.1968,5.6834,3.2024,0.60279,0.0056448
13457,601.82,0.10781,0.56694,2.9241,6.8212,5.5535,3.43,0.59406,0.0023894
28743,78.927,0.00084004,2.0952,4.8806,6.7314,5.1754,0.00045206,1.1147,0.0014034
42700,75.421,0.0049201,0.62385,3.0958,6.8085,6.3764,3.0837,0.0018463,0.0048935
12861,534.99,0.19509,0.50327,2.6332,6.6733,5.9073,3.2955,0.67905,0.11322
18852,54.069,0.015304,0.012073,4.2919,4.9394,5.0094,3.2597,1.6285,0.84378
11929,50.906,1.0269,0.97001,2.8208,5.5534,4.7062,3.2821,1.6396,0.00095194
9475,10.668,0,0,0,0,0,0,0,0
29021,196.65,0.015453,0.44664,2.7872,7.2199,5.8923,3.2101,0.41408,0.014304
46167,43.536,0,0,0,0,0,0,0,0
37767,2.3046,0,0,0,0,0,0,0,0
45196,29.955,0,0,0,0,0,0,0,0
12386,240.48,0.58094,0.59838,3.0112,6.2302,5.2231,2.9223,1.0444,0.38946
42914,0,0,0,0,0,0,0,0,0
10686,42.244,0,0,0,0,0,0,0,0
32718,72.48,0.0012201,0.00054898,2.2124,6.2481,8.3691,3.1671,0.00042296,0.0011094
27288,561.98,0.0079353,0.757,3.913,7.1742,4.7102,3.0429,0.3928,0.0020291
27369,560.88,0.015425,0.49961,2.8866,7.2567,5.6593,3.2121,0.45606,0.01417
25081,1855,0.0027016,0.50789,2.8019,7.2749,5.9415,2.9392,0.52994,0.0020424
13779,162.09,0.0051482,0.55193,2.5768,7.4753,6.2028,3.1808,0.0021831,0.0051581
2077,757.6,0.056719,0.51162,2.8425,6.8649,5.8131,3.3232,0.58536,0.002516
19205,2533.9,2.8314,1.8527,2.5336,2.9098,2.9271,2.6237,2.2302,2.0916
34753,3.6932,0,0,0,0,0,0,0,0
1891,111.52,0.0068522,0.50435,2.6409,6.8357,6.7043,2.8738,0.4279,0.0060293
21531,15.147,0,0,0,0,0,0,0,0
12062,148.69,0.0095553,0.68279,2.8444,7.0503,5.0204,3.8014,0.57975,0.01143
42913,20.714,0,0,0,0,0,0,0,0
26601,66.94,0.00048355,0.66614,3.7456,5.9751,6.145,2.6764,0.79053,0.00072611
30800,117.49,0.0022982,0.73056,2.8515,6.1972,6.5439,3.129,0.54299,0.0025328
27184,219.45,0.003861,0.0035264,0.0018127,11.44,8.5407,0.0022419,0.0035412,0.0039263
39449,532.17,0.00062813,0.62588,3.4889,6.2814,5.7321,3.1875,0.61577,0.067858
35846,132.36,0.015291,0.63403,3.0703,6.4978,6.1548,3.1899,0.42354,0.014364
17694,4285.1,0.066434,0.53781,2.746,7.0573,5.8882,3.0784,0.58301,0.042887
21681,1201,0.0065766,0.57493,2.9326,7.0425,6.0776,2.8292,0.531,0.0056566
21196,282.16,0.009514,0.59513,2.8412,6.8752,5.6431,3.4528,0.5746,0.0085011
52009,95.106,0.00036148,1.1186,3.0137,7.6456,5.0035,2.9119,0.30552,0.00073543
30565,1.8155,0,0,0,0,0,0,0,0
39293,68.626,0.001836,0.000575,2.6233,6.3536,6.2586,3.1633,1.5979,0.00087276
42059,206.59,0.0038326,0.36369,3.3467,7.2922,5.8705,2.7261,0.39207,0.0049105
23285,246.38,0.0094026,0.86495,2.9465,7.0729,5.4733,3.0601,0.56065,0.012197
45622,0,0,0,0,0,0,0,0,0
44140,5.538,0,0,0,0,0,0,0,0
24126,2635.7,0.095621,0.83955,3.3189,7.0211,5.4978,2.7113,0.46069,0.054907
17582,827.53,0.0074505,0.49704,2.9555,7.2247,5.785,3.009,0.46134,0.059993
19736,320.12,0.28321,0.65432,2.4508,6.1674,5.8465,3.4141,1.0057,0.17792
14101,264.77,3.3546,2.0277,2.5093,2.5404,2.2462,2.5996,2.6058,2.1164
39533,62.415,0.0060207,0.0051848,3.0965,7.4626,5.3365,2.9911,1.0978,0.0043187
30207,23.107,0,0,0,0,0,0,0,0
7988,0,0,0,0,0,0,0,0,0
27518,443.97,0.0026007,0.62048,2.6794,7.2426,5.9494,2.8652,0.63836,0.0019118
18270,5.2679,0,0,0,0,0,0,0,0
38383,0,0,0,0,0,0,0,0,0
44992,13.451,0,0,0,0,0,0,0,0
31849,39.727,0,0,0,0,0,0,0,0
21007,418.18,0.0065009,0.66475,2.5636,7.0017,6.0366,3.2201,0.501,0.0058189
39716,69.535,0.0016337,0.00055719,3.1107,7.7102,6.2418,2.9326,0.00083408,0.0016467
34637,20.86,0,0,0,0,0,0,0,0
31036,141.65,0.0011962,0.0011592,0.00041121,10.948,9.046,0.0011099,0.0011617,0.0012008
40352,14.978,0,0,0,0,0,0,0,0
30034,207.87,0.0068594,0.44194,2.8248,7.0069,5.9527,3.2145,0.54665,0.0056362
35959,24.769,0,0,0,0,0,0,0,0
37679,152.75,0.00094073,0.28913,2.4883,7.2166,6.1981,3.2294,0.577,0.00056669
48382,716.8,0.010125,0.63142,3.0323,6.9965,5.9814,2.8361,0.49983,0.012376
9384,1353.5,0.0066387,0.47597,2.72,6.9819,6.2565,3.0484,0.50467,0.0058898
33283,389.65,0.0068183,0.48703,2.9759,7.0473,5.7802,3.0108,0.68679,0.0051086
21154,258.25,0.0068311,0.42804,2.8017,7.0434,5.8721,3.1672,0.67514,0.0056124
40746,100.57,0.0068357,0.46327,2.7224,7.8289,5.2641,3.0687,0.64044,0.0053642
1022,32.266,0,0,0,0,0,0,0,0
21094,799.04,0.0028375,0.4987,2.8035,7.0634,5.8533,3.2222,0.55387,0.0021858
13759,244.07,0.0065629,0.53879,2.6217,7.5199,5.6944,2.9269,0.68626,0.0055048
13566,95.558,0.0059526,0.0041663,3.0443,6.3367,6.5633,3.4459,0.59466,0.0049631
14959,213.82,0.49192,0.87585,3.8073,5.8271,4.8658,2.9323,0.70002,0.49964
47396,486.4,0.00064827,0.49704,2.3945,6.6974,6.2601,3.5228,0.62707,0.0005553
25595,1172.3,0.057739,0.54903,2.8877,6.8509,5.9659,3.1528,0.52979,0.0061624
18839,123.22,0.00044272,0.66687,2.7206,5.5789,6.5745,3.9848,0.47365,0.00040396
16607,0,0,0,0,0,0,0,0,0
16204,290.28,1.5712,1.908,3.2164,4.3521,4.0156,3.0432,1.8925,0.0010621
38133,79.252,0.00047147,0.72895,2.6371,6.163,7.3543,2.3081,0.80773,0.00043285
16563,463.99,0.30525,0.80901,2.7082,6.9083,5.2108,3.1083,0.65741,0.29266
15284,564.73,1.4908,1.3326,2.4006,4.6943,4.2997,3.0755,1.5985,1.108
27099,0,0,0,0,0,0,0,0,0
30560,435.36,0.0052966,0.20246,2.7182,7.4704,6.4876,3.1088,0.0020978,0.0051095
16353,50.732,0.0081799,0.0028224,2.9976,7.1179,6.5493,3.3092,0.0066607,0.0082606
30554,337.22,0.80122,1.0421,2.5612,5.9873,4.8987,3.1064,1.119,0.48409
53783,40.122,0,0,0,0,0,0,0,0
9953,22.796,0,0,0,0,0,0,0,0
512,21.38,0,0,0,0,0,0,0,0
42860,176.5,0.015578,0.61296,3.194,6.7197,6.0721,2.8112,0.56057,0.013921
21770,48.737,0,0,0,0,0,0,0,0
14275,37.339,0,0,0,0,0,0,0,0
37551,7.1472,0,0,0,0,0,0,0,0
40946,0,0,0,0,0,0,0,0,0
46690,216.4,0.0092587,0.64496,2.9598,6.3286,5.8397,3.4993,0.70952,0.0089108
29813,184.42,0.0066911,0.39439,2.9099,7.0803,6.0783,2.8527,0.67251,0.0051983
37634,140.1,0.006818,0.45399,2.3962,7.2925,5.8714,3.2574,0.71648,0.0052482
33491,33.197,0,0,0,0,0,0,0,0
18036,1756.5,3.1422,2.1387,2.4307,2.3752,2.5083,2.4372,2.5503,2.4174
18846,368.35,0.0065626,0.56904,2.8379,6.9342,6.1422,2.9018,0.60282,0.0055637
2400,12.72,0,0,0,0,0,0,0,0
9184,351.63,0.0063346,0.80451,3.0118,6.8995,5.3365,3.0911,0.84494,0.0052778
7863,25.8,0,0,0,0,0,0,0,0
40914,11.054,0,0,0,0,0,0,0,0
42012,15.111,0,0,0,0,0,0,0,0
28186,627.53,0.29546,0.65271,2.7108,6.7011,5.6255,3.1596,0.71622,0.1386
27090,161.5,0.0066218,0.50295,2.4815,6.9205,6.2264,3.2511,0.60559,0.00538
27577,95.385,0.012342,1.337,2.9525,7.4409,4.4835,3.7546,0.0067399,0.012422
37656,492.3,0.0064985,0.66826,2.507,7.5061,5.6554,3.0807,0.57054,0.0055417
33988,4.7899,0,0,0,0,0,0,0,0
43356,582.42,0.21142,0.65716,2.651,7.0787,5.6993,3.0592,0.64255,0.00067188
50109,33.602,0,0,0,0,0,0,0,0
25776,16.091,0,0,0,0,0,0,0,0
40643,0,0,0,0,0,0,0,0,0
45760,26.305,0,0,0,0,0,0,0,0
34886,100.89,0.0068717,0.44421,3.3605,6.255,6.5143,2.9109,0.50248,0.0056964
38467,17.293,0,0,0,0,0,0,0,0
32346,461,0.24007,0.52019,2.9241,6.5454,5.9263,2.969,0.69319,0.18182
40135,7.8086,0,0,0,0,0,0,0,0
30955,443.7,0.006812,0.58178,2.5713,7.2142,5.939,3.1202,0.56102,0.0056785
25087,67.478,0.0061714,0.6863,2.472,6.1372,5.5316,3.3764,1.7867,0.0035487
40969,118.72,0.0054772,0.39823,3.166,7.6299,5.9285,2.8641,0.002375,0.0053587
46741,56.224,0.0099067,0.97168,2.6678,5.7616,6.2161,3.5357,0.82225,0.01497
27449,205.13,0.012326,0.43784,2.558,7.1365,5.7956,3.3453,0.69872,0.01573
47917,21.689,0,0,0,0,0,0,0,0
45552,7.7565,0,0,0,0,0,0,0,0
15780,630.55,0.038386,1.2416,4.4178,5.8532,5.3174,2.6358,0.48141,0.014286
14306,25.388,0,0,0,0,0,0,0,0
16889,426.71,0.34942,1.3404,4.7115,6.3883,4.9401,2.0095,0.2583,0.0023902
38116,40.444,0,0,0,0,0,0,0,0
14532,137.06,0.00063642,0.00012132,2.8287,5.7572,5.9879,3.7392,1.6855,0.00061728
8148,20.068,0,0,0,0,0,0,0,0
40551,254.61,0.0028689,0.48877,2.8737,6.9464,6.436,2.8113,0.43873,0.002243
10647,16.273,0,0,0,0,0,0,0,0
