ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
4928,162.86,0.0029698,0.31791,3.0191,6.9024,5.7884,3.4192,0.54792,0.0021122
49286,151.63,0.0068951,0.45314,3.4425,6.2912,6.6329,2.7703,0.39715,0.0058932
49296,2942.7,0.056189,0.66155,2.875,6.8132,6.0589,3.0356,0.47939,0.020163
49297,6.0795,0,0,0,0,0,0,0,0
49308,104.43,0.0065448,0.60959,2.4366,7.0084,5.8528,3.441,0.63996,0.0051467
49309,201.85,0.0011051,0.50656,2.7686,6.986,5.7808,3.2602,0.69453,0.0021272
49345,140.09,0.015519,0.53215,3.4043,7.2604,5.4668,2.8894,0.41739,0.013942
49363,150.06,0.0064937,0.67683,2.6507,6.6793,5.8446,3.4931,0.64381,0.0051315
49373,2562.3,0.061921,0.74776,3.0285,6.955,5.8786,2.7753,0.54193,0.010841
49384,408.16,0.0014438,0.66091,2.8042,6.8737,6.0377,3.6198,0.00049931,0.0017511
49401,435.44,0.17277,0.92182,3.2293,6.8745,5.7075,2.6397,0.4528,0.0015257
49456,446.68,0.11266,0.46014,2.8875,6.613,5.4921,3.5391,0.78211,0.1133
49473,125.12,0.0051025,0.43116,3.3421,7.2964,6.202,2.7165,0.0017558,0.0049089
49484,177.79,0.6559,1.0996,2.7664,5.8114,5.1493,2.9902,0.88445,0.64287
49507,225.92,0.0089974,0.66847,2.9423,6.5847,5.583,3.374,0.83059,0.0080407
49530,8.2325,0,0,0,0,0,0,0,0
49574,128.68,0.01531,0.75938,3.2584,6.7446,5.3783,3.2195,0.61111,0.013377
49582,316.01,0.0040644,0.54916,2.6664,6.7923,6.0903,3.1808,0.71097,0.006034
49587,109.22,0.0059918,0.0043272,2.893,6.4095,6.7678,3.5001,0.41439,0.0049374
49611,240.92,0.0011993,0.48937,2.4403,6.5632,6.2001,3.6665,0.63713,0.0021333
49648,135.58,0.0011293,0.5287,3.1514,7.0945,5.006,3.6097,0.60647,0.0021602
49661,579.48,0.00011538,0.49888,2.2254,6.6519,6.3504,3.4143,0.77306,0.085944
49671,113.22,0.00080174,0.00015389,2.1852,6.0869,6.587,4.3613,0.7778,0.00084917
49678,40.97,0,0,0,0,0,0,0,0
49691,70.392,0.71254,0.85501,2.8718,6.3575,5.287,3.9098,0.0013919,0.0049197
49751,125.19,0.0005228,0.66331,3.0835,6.7323,5.7984,3.2029,0.51846,0.0006298
49778,24.645,0,0,0,0,0,0,0,0
49814,365.78,0.0066471,0.503,2.6788,7.5435,5.6646,3.095,0.50286,0.0056068
49870,479.26,0.0026519,0.60905,2.8466,7.263,5.9972,2.8232,0.45651,0.0018896
49875,110.14,0.0064627,0.92737,3.2842,6.3018,4.6711,3.4698,1.3357,0.0036687
49892,69.794,1.3739,1.9357,2.8855,3.9691,2.893,3.043,0.95626,2.9433
49928,93.98,0.0086626,0.0034127,2.7236,6.5309,6.5925,4.1261,0.0062042,0.00862
49952,602.88,0.0028516,0.486,3.0061,7.0978,5.9846,2.8915,0.52898,0.0022091
50020,117.43,0.010828,0.010231,3.5379,7.3428,5.3295,3.7529,0.0052359,0.01056
50021,73.223,0.00057856,0.94912,2.777,6.328,5.0994,3.5903,0.65565,0.60003
50062,33.586,0,0,0,0,0,0,0,0
50097,198.31,0.0089175,0.74205,3.4464,7.0812,5.5764,2.8689,0.26306,0.013025
50114,0,0,0,0,0,0,0,0,0
50125,65.05,0.0019022,0.84548,3.8109,6.2624,4.9432,3.2181,0.9163,0.0017394
50162,89.784,0.011123,0.0096534,3.1298,7.5829,6.029,3.2207,0.0061475,0.010744
50196,103.75,0.010658,0.0036654,2.863,7.2497,5.797,3.2765,0.78854,0.010998
50215,117.86,0.0048326,0.47053,3.4329,6.76,6.0915,3.2341,0.0014972,0.0046433
50230,369.66,0.33587,0.53434,2.9428,6.2869,6.0776,3.1818,0.64073,3.15E-05
50260,251.4,1.0911,1.0722,2.5951,5.9746,4.3714,3.1838,1.1369,0.57498
50287,121.78,0.96259,0.93856,2.8624,4.9482,4.7538,3.0328,1.5582,0.94344
50294,207.21,0.0045074,0.90377,2.5699,6.9144,6.0675,3.5338,0.0015174,0.0045491
50299,34.636,0,0,0,0,0,0,0,0
50335,87.397,0.0055074,1.0383,3.4965,7.2275,5.4993,2.7215,0.0031714,0.0082176
50393,284.67,0.27528,0.72431,2.8238,6.8628,5.6947,2.9579,0.52693,0.13431
50399,0,0,0,0,0,0,0,0,0
50463,144.45,0.0051285,0.28607,2.8066,6.2439,6.1996,3.7114,0.74113,0.0061215
50504,38.084,0,0,0,0,0,0,0,0
50510,419.28,0.0065063,0.64669,2.7552,7.2048,5.999,2.7136,0.66903,0.0051665
50511,267.61,0.0032264,1.1827,2.9767,6.1781,4.8755,2.6854,1.2164,0.88186
50525,0,0,0,0,0,0,0,0,0
50571,467.97,0.002717,0.52692,2.7969,6.8192,6.3473,3.1066,0.39812,0.0022191
50593,44.449,0,0,0,0,0,0,0,0
50646,17.564,0,0,0,0,0,0,0,0
50708,249.57,0.0048472,0.73893,2.8777,6.95,6.3216,3.1002,0.001827,0.0048706
50781,218.85,0.0017432,0.31088,2.8007,6.4248,5.8016,3.63,0.81106,0.21922
50795,160.15,0.0011511,0.53859,3.0151,6.4936,5.5202,3.6659,0.76358,0.0019592
50820,76.33,0.013068,0.53258,3.3294,7.7714,5.5768,2.757,0.0071477,0.012578
50848,133.46,0.0065733,0.63073,3.0949,7.0725,5.8904,2.8405,0.45875,0.005615
50866,50.151,0.011356,0.0097825,3.2817,8.806,5.3657,2.5077,0.0067628,0.010964
50901,595.01,0.0066036,0.53927,2.9702,7.0207,5.9105,2.9477,0.59961,0.0053233
50923,657.25,0.015589,0.64782,2.9725,6.9495,5.7762,3.0524,0.57227,0.013783
50944,0,0,0,0,0,0,0,0,0
50988,273.39,2.683,2.082,2.571,2.3496,2.5918,2.3773,2.433,2.9124
50997,40.613,0,0,0,0,0,0,0,0
5101,55.209,0.011322,0.0099098,2.8169,7.7612,5.7735,3.6095,0.0066563,0.01099
51015,303.7,0.00074383,0.41961,2.6327,7.5772,5.7386,3.0564,0.57421,0.00054204
51046,393.91,0.0092191,0.58223,2.6051,6.9048,5.6613,3.3742,0.85615,0.0069994
51074,119.06,0.0064596,0.64292,3.1276,6.5832,6.0706,2.7116,0.85282,0.0047599
51127,207.8,0.0045537,0.37954,2.5489,6.7453,6.0473,3.4976,0.77072,0.0062064
51215,81.933,0.0028498,0.0021151,3.2849,7.1306,5.3827,3.5436,0.65151,0.0017322
51222,1248.3,0.14428,0.98331,3.6975,7.1356,5.2568,2.3706,0.39776,0.014278
51225,81.531,0.0089004,0.0036059,2.5817,7.4333,6.206,3.7512,0.0064965,0.0088733
51230,946.87,0.0068239,0.55247,3.0384,6.8446,6.0018,3.0038,0.54645,0.0057184
51283,196.63,0.0064034,0.77279,2.914,6.4627,6.0729,3.0439,0.72234,0.0049805
51341,294.01,0.0095874,0.57,2.5,7.2652,5.663,3.0525,0.93211,0.0075741
51378,319.37,0.00049331,0.68917,2.5277,6.6415,5.9085,3.4386,0.79358,0.00042922
51389,161.6,0.0052201,0.2617,2.4179,6.3193,6.4032,3.8559,0.7307,0.0061819
51390,58.941,0.0047494,0.7891,3.175,6.5504,6.5887,2.8856,0.001701,0.0047457
5142,10.43,0,0,0,0,0,0,0,0
51468,110.04,0.011489,0.3405,2.7201,6.245,6.3476,3.5718,0.75477,0.0087672
51474,118.09,0.43419,0.3381,2.3439,6.4924,5.7721,3.578,1.0394,0.0020586
51485,58.9,0.010886,0.0093662,3.4502,7.2499,6.087,3.1765,0.0056432,0.010476
5150,149.1,0.0064763,0.72457,2.3233,7.5634,5.8076,3.1988,0.3698,0.0060686
51535,620.71,0.0065873,0.59228,2.979,6.8571,6.1312,2.946,0.48218,0.0056334
51542,146.48,0.29,0.74066,3.0623,7.2068,5.2846,2.7823,0.62058,0.01279
51675,69.483,0.0013726,0.67691,2.8837,7.3488,5.1845,3.9027,0.00044521,0.0015844
51679,53.352,0.010309,0.0032893,2.7314,6.4294,6.2754,3.7238,0.81544,0.011012
51720,324.95,0.0063092,0.8396,2.9141,6.676,5.7321,2.9391,0.88812,0.0046712
51765,8.1823,0,0,0,0,0,0,0,0
51804,0,0,0,0,0,0,0,0,0
51848,22.891,0,0,0,0,0,0,0,0
51900,2.2702,0,0,0,0,0,0,0,0
51938,70.017,0.00093695,1.5974,4.4209,5.3777,5.8486,2.7522,0.00054688,0.0016995
51988,7.88,0,0,0,0,0,0,0,0
51992,51.221,0.001715,0.00050258,2.8704,6.5529,4.7414,4.8978,0.93411,0.0010511
52024,52.386,0.010738,0.0096175,2.5794,6.5247,6.9096,3.9505,0.0052271,0.010333
52038,168.48,0.0046885,0.42798,3.1049,5.9384,6.3583,3.3773,0.7826,0.0057647
52046,47.38,0,0,0,0,0,0,0,0
52077,79.429,0.0007579,0.00014635,2.4435,6.1156,6.388,3.9765,1.0748,0.00076341
52081,636.2,0.0026579,0.5398,2.8608,6.9548,5.8814,3.152,0.60664,0.0018037
52094,2.455,0,0,0,0,0,0,0,0
52100,32.638,0,0,0,0,0,0,0,0
52162,121.97,0.0033973,0.73813,2.4604,6.168,6.1867,3.5416,0.89599,0.0057046
52179,12.66,0,0,0,0,0,0,0,0
52264,40.501,0,0,0,0,0,0,0,0
52271,275.01,0.17717,0.61611,2.301,6.9825,5.7511,3.0957,1.0744,0.0020687
52287,26.345,0,0,0,0,0,0,0,0
52295,201.62,0.0065269,0.61479,2.5047,7.0919,6.168,2.9219,0.68708,0.005079
52330,344.61,0.0010343,0.60094,2.0621,6.8019,5.9946,3.8158,0.72161,0.0019807
52347,399.39,0.00052145,0.69065,2.5025,7.0053,5.6043,3.7396,0.45652,0.00062788
52357,232.41,0.15937,0.59685,2.8598,6.0164,6.131,3.07,0.82686,0.33971
5236,271.27,0.0067594,0.64334,3.137,6.912,5.276,3.3025,0.71678,0.0056128
52360,704.55,0.008998,0.71213,2.7178,6.5182,6.0729,3.4141,0.54631,0.0096345
52372,640.92,0.0068455,0.54265,3.2122,7.0402,5.8336,2.8607,0.49812,0.0056834
52376,124.01,0.0064229,0.74034,3.0741,6.7772,5.5812,3.0989,0.71685,0.0050615
52390,453.39,0.006595,0.58886,3.0176,6.8241,5.9916,3.1169,0.44855,0.0057294
52396,75.702,2.6298,0.00020263,2.9567,4.8169,5.4176,3.4729,0.705,0.00092299
52410,171.59,0.56079,0.76622,2.9047,5.9588,4.8506,3.4897,0.97359,0.49559
52430,228.34,0.010484,0.44641,2.8185,6.1634,6.7068,3.2349,0.61071,0.0088571
52437,130.95,0.0053822,1.3228,3.5108,6.9072,5.7979,2.4409,0.0050987,0.0099121
52450,535.52,0.076562,0.69389,2.96,6.0311,5.7636,3.2456,1.1938,0.035519
52472,105.71,0.0016222,0.59957,2.7138,6.322,6.6118,2.1069,1.6435,0.00081214
52475,111.61,1.117,1.1542,2.39,5.6489,4.5678,3.3033,0.89949,0.91929
52493,110.79,0.0088057,0.73391,3.0249,6.256,6.4098,2.5666,0.98987,0.010163
52499,78.209,0.001938,0.57922,3.0513,5.2429,6.6007,2.8436,1.6796,0.00078702
52515,29.492,0,0,0,0,0,0,0,0
52524,29.998,0,0,0,0,0,0,0,0
52528,3.0223,0,0,0,0,0,0,0,0
5253,154.68,0.0029251,0.34431,2.8876,7.3527,5.3225,3.3731,0.71508,0.0018697
52537,210.28,0.00041703,0.76692,2.2499,6.6969,5.7564,3.6536,0.87543,0.0003153
52539,3.5731,0,0,0,0,0,0,0,0
52541,76.601,0.86565,1.551,2.9213,5.973,4.8682,2.0175,1.2064,0.59689
52551,336.35,0.19037,0.6921,2.3271,6.787,6.0254,3.0437,0.79317,0.14112
52555,57.579,0.0011494,1.5171,3.287,5.422,4.9406,3.395,1.436,0.0012218
52559,224.44,0.23685,0.68407,2.3039,6.5551,5.9474,3.519,0.75181,0.0019416
52562,119.55,0.0099738,0.54819,2.5404,7.1446,6.2563,2.8074,0.68395,0.0091542
52572,34.336,0,0,0,0,0,0,0,0
52576,107.78,0.0061568,1.1605,3.3029,6.5232,5.1776,2.9899,0.83002,0.0098004
52580,95.19,0.00058993,0.51854,3.7176,7.7722,4.9703,2.5662,0.45392,0.00073947
52607,35.409,0,0,0,0,0,0,0,0
52618,191.61,0.83182,0.77277,2.7998,5.5617,4.8549,3.322,0.95445,0.90257
52619,244.12,0.0019907,0.68021,2.1228,6.9146,5.2737,4.0916,0.71229,0.20283
52625,0,0,0,0,0,0,0,0,0
52652,150.88,0.0012413,1.5711,2.9441,5.3323,4.9407,3.9187,0.00042699,1.2914
52665,159.33,0.0010169,1.3386,2.6495,5.8142,4.6994,2.8725,1.4505,1.1743
52680,61.234,0.0073387,0.0068189,2.4538,10.541,6.9739,0.0028349,0.0072521,0.0071491
5269,532.16,0.0065658,0.54061,2.8021,7.2558,5.8079,2.9513,0.62992,0.0057181
52731,0,0,0,0,0,0,0,0,0
52739,28.679,0,0,0,0,0,0,0,0
52749,40.224,0,0,0,0,0,0,0,0
52770,35.477,0,0,0,0,0,0,0,0
52775,67.939,0.80064,1.0385,2.2986,5.7749,6.2117,2.7112,1.1626,0.0017697
52783,485.42,0.0066456,0.51699,2.8844,6.936,6.3182,2.8696,0.46248,0.0057006
52793,10.558,0,0,0,0,0,0,0,0
52870,158.24,0.00054015,0.57515,3.2103,6.3573,6.4154,2.5622,0.87864,0.00041274
52890,50.66,0.00085777,0.00017762,2.6307,6.3891,6.1549,3.7959,1.0276,0.0007781
52894,152.2,0.01519,0.87362,2.7322,6.6092,6.158,2.9291,0.6694,0.01329
52895,92.623,0.00088236,0.00017947,2.6799,6.9548,6.2439,3.5185,0.60091,0.0008804
52911,190.76,0.0097729,0.50816,2.9715,7.048,5.2511,3.3843,0.81977,0.0074378
52919,196.92,0.0065633,0.65085,2.5652,7.0786,6.4486,2.8221,0.42237,0.0057082
52935,131.24,0.0067128,0.4063,3.166,7.2266,6.2155,2.4924,0.48072,0.0057854
52937,164.53,0.011295,0.0096846,3.2514,7.3282,6.0147,3.3672,0.0066747,0.010959
52983,199.01,0.0049214,0.31811,2.1662,7.0887,6.4281,3.4779,0.50955,0.0065826
53003,0,0,0,0,0,0,0,0,0
53007,208.83,0.21612,0.67237,3.0677,6.6082,5.5885,2.9738,0.58561,0.28777
53034,90.374,0.00042602,0.00010708,3.0168,7.7747,5.8364,2.8145,0.5568,0.00033883
53047,110.53,0.0099036,0.49262,2.6896,6.052,6.8705,3.1418,0.73611,0.0075244
53048,270.35,0.0084532,0.7477,3.4539,6.829,5.6828,2.7735,0.49244,0.012178
53055,22.29,0,0,0,0,0,0,0,0
53058,116.72,0.0019601,0.73804,2.7012,5.5946,6.4143,3.5696,0.97885,0.0013495
53129,164.39,2.12E-05,0.93458,2.5245,5.9812,5.8072,3.6152,0.66777,0.46952
53140,353.88,0.0026214,0.6272,2.8729,7.0518,5.8348,3.0823,0.52636,0.0019731
53168,226.56,0.0064723,0.73747,2.8238,7.1155,5.5904,3.1819,0.53896,0.005438
53203,411.13,0.00054645,0.55627,3.2603,6.4175,6.0238,2.8441,0.89718,0.00036914
53210,124.01,0.00050432,0.00013162,2.4418,7.4575,5.4823,4.064,0.55332,0.0003579
53242,21.148,0,0,0,0,0,0,0,0
53249,78.857,0.007692,0.82368,3.8318,7.7493,5.5321,2.0378,0.0063445,0.011249
53277,51.285,0.010501,0.0092152,3.0813,7.3964,5.3396,4.148,0.0048862,0.010094
53291,2.2591,0,0,0,0,0,0,0,0
53306,20.948,0,0,0,0,0,0,0,0
53319,314.19,0.0065151,0.65057,3.1621,6.8739,6.0623,2.6367,0.60261,0.0053958
53320,22.992,0,0,0,0,0,0,0,0
53354,0,0,0,0,0,0,0,0,0
53398,285.07,0.16707,0.46168,2.5722,6.6005,6.2144,3.3514,0.63212,0.00061213
53401,14.042,0,0,0,0,0,0,0,0
53409,173.59,0.00055579,0.61101,2.9494,6.7857,6.3292,2.7125,0.61106,0.00055827
53419,280.87,0.00058302,0.56406,2.2618,6.8165,6.7998,2.8808,0.67591,0.00053551
53454,104.5,0.0022454,0.63733,3.5068,5.5694,6.3693,3.1346,0.77859,0.0017885
53464,73.35,0.011373,0.010099,2.5504,7.9634,6.111,3.336,0.0067138,0.011027
53474,1123.5,3.85E-05,0.66732,2.8266,7.1599,5.6055,3.1349,0.58829,0.017454
53494,175.98,0.0010948,0.48743,2.2215,6.7925,6.306,3.5052,0.68411,0.0021677
53495,90.18,0.00219,0.70978,3.1483,5.7985,6.0652,3.4554,0.81868,0.0019703
53523,97.423,0.012814,0.76642,2.779,7.9088,5.389,3.1247,0.0069116,0.012498
53574,123.27,0.0025074,0.65475,2.5098,8.1745,5.3128,3.0164,0.32583,0.0035524
53583,278.03,0.0011324,0.4726,2.1915,6.9825,6.4452,3.3035,0.60126,0.0022752
53592,31.278,0,0,0,0,0,0,0,0
53680,325.31,0.00046926,4.4339,2.0242,5.7347,5.0894,2.092,0.6237,0.0016147
53727,43.335,0,0,0,0,0,0,0,0
53736,262.89,0.0039988,0.53602,2.7802,6.5966,5.7617,3.4349,0.88075,0.0058862
53754,82.96,0.0095767,0.34404,3.561,6.3291,5.6782,3.2058,0.86492,0.0073542
53769,1205.9,0.12286,0.97535,3.7997,7.121,5.2876,2.3601,0.33273,0.00060422
53781,50.304,0.011177,0.010644,3.0986,7.893,5.9884,2.9813,0.0058942,0.010895
53782,65.578,0.82939,0.95588,3.0515,6.5954,4.455,2.7635,1.3492,0.00010514
53828,0,0,0,0,0,0,0,0,0
53830,52.316,0.96633,2.22E-05,2.2076,5.2966,4.3714,3.647,2.1193,1.3917
53837,66.447,0.0018481,1.0336,2.4931,6.1514,6.273,2.4215,1.0316,0.59392
53852,0,0,0,0,0,0,0,0,0
53899,89.663,0.0027676,0.90856,3.182,6.6476,5.1366,3.5283,0.59249,0.0017055
53920,34.742,0,0,0,0,0,0,0,0
54007,109.49,0.01109,0.0040544,2.5532,8.2572,5.6809,3.1216,0.36026,0.01181
54019,415.06,0.0066242,0.50013,2.8379,7.2949,5.7612,3.0164,0.5773,0.0055479
54026,47.453,0,0,0,0,0,0,0,0
54029,54.99,0.0076129,0.89777,2.862,7.062,5.486,2.9929,0.68352,0.0080691
54033,67.056,0.89855,0.80844,2.4489,7.0609,3.9654,4.816,0.00036927,0.0015528
54079,375.61,0.00059054,0.55632,3.2821,7.0297,5.6571,2.8435,0.63026,0.00046686
54095,32.671,0,0,0,0,0,0,0,0
54116,37.948,0,0,0,0,0,0,0,0
54176,174.39,0.0057018,0.19897,2.3057,7.4087,6.16,3.1027,0.8123,0.0059946
54186,217.62,0.0056973,0.20687,2.9611,6.7053,5.5911,3.5218,1.0025,0.0056459
54214,48.279,0,0,0,0,0,0,0,0
54225,5.0755,0,0,0,0,0,0,0,0
54246,58.746,0.0013659,0.00036374,3.0434,7.3278,5.9005,2.9067,0.8189,0.001078
54276,84.48,0.011375,0.0097884,3.2038,8.0702,5.7601,2.9268,0.0068649,0.011024
54281,532.49,0.00044493,0.51343,2.5529,6.5411,6.0206,3.6238,0.74741,0.00035512
54296,0,0,0,0,0,0,0,0,0
54327,384.42,0.00045745,0.80479,2.7997,7.3652,5.2005,3.2334,0.59538,0.00051661
54340,87.431,0.0038776,0.56141,2.2519,6.9406,6.0999,3.5432,0.5929,0.0062794
54356,274.58,0.0066957,0.74865,3.0399,6.9917,5.7031,2.9675,0.53245,0.010033
54372,48.989,0,0,0,0,0,0,0,0
54384,328.02,0.010166,0.50043,2.765,7.0831,5.7607,3.0845,0.78738,0.0086642
54415,42.043,0,0,0,0,0,0,0,0
54448,2.3308,0,0,0,0,0,0,0,0
54470,66.296,0.011456,0.0098101,3.2864,7.502,6.4657,2.7064,0.007132,0.011107
54474,438.27,0.0066531,0.48288,3.0272,7.0466,5.8583,2.9662,0.60697,0.0051681
54506,59.647,0.012676,0.90857,2.8437,6.5052,6.76,2.9509,0.0065574,0.012334
54541,46.566,0,0,0,0,0,0,0,0
54549,31.991,0,0,0,0,0,0,0,0
54619,81.807,0.003817,0.0010112,2.3911,7.7281,6.562,2.8377,0.47243,0.0039057
54699,172.96,0.0068388,0.48508,3.0739,6.9206,5.898,2.9803,0.63013,0.0051027
54731,38.041,0,0,0,0,0,0,0,0
54754,50.33,0.0089356,0.0038643,2.3453,7.0261,5.6283,4.9729,0.0058696,0.008795
54755,7.4193,0,0,0,0,0,0,0,0
54782,245.69,0.0065494,0.69056,2.8297,7.6016,5.6686,2.7582,0.43921,0.0055485
54857,11.529,0,0,0,0,0,0,0,0
54884,88.394,0.46524,0.78036,2.3491,6.644,5.3452,3.708,0.70761,0.00056498
54902,163.39,0.32538,0.71911,2.8483,6.3545,5.8031,3.082,0.86553,0.0021367
54910,166.39,0.010468,0.50458,2.3458,7.3295,6.2028,3.0531,0.54386,0.0098094
54916,46.082,0,0,0,0,0,0,0,0
54938,581.57,0.23932,0.77257,3.3959,6.4235,5.9056,2.5178,0.68389,0.061454
54955,95.535,0.00034991,1.0378,2.6116,7.079,5.9658,2.5907,0.7142,0.00046749
54964,67.152,0.0010903,1.073,3.0103,7.1974,4.7355,3.9807,0.00045417,0.001545
54980,306.72,0.0068447,0.56686,3.1153,7.151,5.7076,2.9946,0.45206,0.005824
54988,24.955,0,0,0,0,0,0,0,0
55009,738.56,0.03691,0.96206,3.778,6.9815,5.1536,2.7298,0.35636,0.0017738
55017,25.624,0,0,0,0,0,0,0,0
55021,148.74,0.015446,0.55158,2.6562,7.2765,5.9005,3.2227,0.36284,0.014251
55052,140.19,0.0051346,0.34042,2.3842,7.3363,6.2465,2.9925,0.68895,0.0059884
55061,19.078,0,0,0,0,0,0,0,0
55095,63.659,0.0093222,0.57401,2.7172,7.1612,4.445,3.9205,1.1667,0.0060063
55098,3.9459,0,0,0,0,0,0,0,0
55099,129.74,1.4007,0.73355,2.1815,5.3744,5.5464,2.6606,1.4016,0.70117
55106,52.324,0.00076976,1.0191,2.9009,4.9631,4.6377,2.3892,2.8482,1.2409
55133,90.215,1.3465,1.2163,3.5659,5.4,3.9591,3.1802,1.3319,0.00011447
55193,16.776,0,0,0,0,0,0,0,0
55226,130.56,0.0059341,0.0043364,2.773,7.6174,6.1069,2.8174,0.67058,0.0044935
55228,111.43,0.0027152,0.73593,3.2324,7.4814,5.2788,2.8642,0.40234,0.0021308
55244,160.01,0.0050543,0.29625,2.6553,6.543,6.3355,3.4349,0.7237,0.0062469
55263,118.5,0.010044,0.55844,3.1534,7.0066,5.5516,2.9911,0.71758,0.01128
55316,76.238,0.009455,0.66743,2.926,7.6817,5.6157,2.4451,0.6431,0.011543
55323,34.929,0,0,0,0,0,0,0,0
55342,39.351,0,0,0,0,0,0,0,0
55350,4.2035,0,0,0,0,0,0,0,0
55357,129.37,0.00053908,0.65692,2.794,7.1367,5.8858,2.9451,0.58036,0.00053613
55391,39.909,0,0,0,0,0,0,0,0
55413,86.862,1.2573,1.3271,2.4846,4.527,4.4797,2.9337,1.6164,1.3742
55421,131.59,0.00060182,0.64303,3.3517,7.3867,5.377,2.5549,0.68511,0.00091641
55424,71.322,2.141,2.2688,2.2048,4.3555,3.2956,2.1314,2.3604,1.2424
55431,125.37,0.010454,0.0034227,2.7944,6.3946,5.9334,4.2534,0.59907,0.011193
55452,0,0,0,0,0,0,0,0,0
55460,67.954,0.00038291,1.0168,1.8221,6.6232,6.5279,3.4033,0.60592,0.0004794
55468,0,0,0,0,0,0,0,0,0
55597,981.35,0.060688,0.54405,2.8278,7.3003,5.5361,3.1125,0.61813,0.00053797
55678,118.74,0.011564,0.0047389,2.1873,7.7574,5.7576,3.3591,0.91074,0.011595
55699,134.83,0.00048752,0.00013443,2.3004,7.2951,6.4541,3.104,0.84544,0.00028599
55704,144.04,0.0066553,0.46665,2.9057,7.5849,5.445,2.9333,0.65271,0.0050005
55711,342.32,0.01266,0.40049,2.3599,6.8081,6.5551,3.295,0.55279,0.015909
55751,221.91,1.1766,1.1902,2.401,4.9721,4.4994,2.9457,1.5086,1.3064
55765,68.415,0.0096907,0.0045135,1.7582,6.9423,7.3654,3.9032,0.0070618,0.0096406
55802,210.23,0.0048056,0.38451,2.7907,6.5527,6.2546,3.3282,0.67837,0.0060976
5585,1696.7,0.08609,0.79031,3.8291,6.9312,5.2838,2.6131,0.46577,0.00068554
55866,188.04,0.0027928,0.3828,2.8412,7.4278,5.8872,2.9513,0.50491,0.0019592
55898,237.46,0.015636,0.40794,2.8,7.0455,6.0946,3.199,0.42299,0.014258
55935,20.981,0,0,0,0,0,0,0,0
55972,98.916,0.0013345,0.38479,2.4756,6.543,5.5942,4.1348,0.86424,0.0020473
55976,19.443,0,0,0,0,0,0,0,0
55978,0,0,0,0,0,0,0,0,0
55991,340.23,0.13948,0.50136,3.0931,6.8718,6.1821,2.8064,0.40422,0.0015735
56068,72.396,1.1173,1.6941,3.0297,5.7854,5.3241,1.6817,1.3676,2.81E-05
56110,35.267,0,0,0,0,0,0,0,0
56149,210.61,0.015544,0.45947,2.8299,7.0749,6.2241,2.8624,0.52012,0.013647
56192,21.668,0,0,0,0,0,0,0,0
56202,15.387,0,0,0,0,0,0,0,0
56257,144.15,0.0094384,0.65292,2.9849,6.3881,6.2463,3.3039,0.40366,0.010808
56278,0,0,0,0,0,0,0,0,0
56298,809.29,0.016455,0.57373,3.1704,6.9324,6.0194,2.6644,0.55703,0.06613
56301,1098.1,0.10008,0.93527,3.5657,6.7799,5.4057,2.7682,0.4447,0.0003933
56341,111.62,0.0040866,0.51973,2.4198,6.9234,6.1302,3.4512,0.54517,0.0063523
56343,204.47,0.0025629,0.66802,2.8862,6.6106,6.1227,3.0756,0.63258,0.0016646
56366,39.781,0,0,0,0,0,0,0,0
56540,75.101,0.010964,0.00948,3.3166,7.9321,5.6002,3.1143,0.005785,0.010557
56541,46.546,0,0,0,0,0,0,0,0
5656,102.9,0.73534,0.83011,2.466,5.1553,5.9762,3.3024,1.1164,0.41815
56619,58.475,0.0080405,0.79711,2.7163,6.8999,5.5077,3.3145,0.74584,0.010581
56633,331.69,0.0068545,0.51698,2.8181,7.4381,5.6243,3.1563,0.43335,0.0059517
56868,52.117,2.1941,1.5597,3.8108,2.8037,2.4478,2.7559,2.7118,1.7161
56892,29,0,0,0,0,0,0,0,0
56894,45.378,0,0,0,0,0,0,0,0
56897,2.0414,0,0,0,0,0,0,0,0
56901,25.413,0,0,0,0,0,0,0,0
56912,0,0,0,0,0,0,0,0,0
56948,0,0,0,0,0,0,0,0,0
56959,60.482,0.0012001,0.00049968,2.5994,6.7546,7.6081,3.0346,0.00045154,0.0011277
56991,109.1,0.00042548,0.80829,3.6248,6.3941,5.9649,2.4103,0.79671,0.00043789
57015,30.765,0,0,0,0,0,0,0,0
57064,81.619,0.00046909,0.52256,2.6357,5.9707,7.2863,3.0771,0.50653,0.00060285
57076,0,0,0,0,0,0,0,0,0
57092,52.326,0.008601,0.0029933,2.5045,7.1451,7.4731,2.0378,0.82148,0.0063542
57184,0,0,0,0,0,0,0,0,0
5720,61.958,0.0047352,0.98157,1.8725,7.7731,5.8196,3.5417,0.0018843,0.004911
5728,174.8,0.0067716,0.69813,2.9507,6.9596,5.977,2.8979,0.5039,0.006052
5734,117.13,0.011526,0.010789,3.5539,6.9573,5.9136,3.5345,0.0069453,0.011313
57396,12.942,0,0,0,0,0,0,0,0
57444,81.421,0.0048507,0.84411,2.9524,6.891,6.6941,2.6068,0.0018594,0.0048857
57542,98.329,0.0062728,1.2298,3.3666,5.4516,6.5228,3.0857,0.32595,0.011273
57638,114.71,2.28E-05,0.92935,3.8976,6.5076,5.0899,2.6329,0.55183,0.39085
57645,0,0,0,0,0,0,0,0,0
